customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment
C559,418,4,5614.552962128529,1,1,1,111,Sleeping
C560,92,6,437610.98500306346,3,2,2,322,Champions
C561,456,5,954555.2749652439,1,2,3,123,At Risk
C562,207,3,8129.134342925314,2,1,1,211,Sleeping
C563,42,4,364345.5128087785,3,1,2,312,Newbies
C564,441,10,698376.8483834229,1,3,3,133,At Risk
C565,526,6,10411.804974022793,1,2,1,121,At Risk
C566,117,8,445893.6230014973,3,3,2,332,Champions
C567,47,3,581800.0260022713,3,1,2,312,Newbies
C568,131,2,8430.288809839762,2,1,1,211,Sleeping
C569,262,3,4117.5880485164225,2,1,1,211,Sleeping
C570,50,5,7376.03934304819,3,2,1,321,Sleeping
C571,462,5,583214.274899415,1,2,2,122,At Risk
C572,158,7,35949.68520142439,2,3,1,231,At Risk
C573,89,7,642685.0940058508,3,3,2,332,Champions
C574,28,8,746944.9435159654,3,3,3,333,Champions
C575,621,3,567369.2434937864,1,1,2,112,Sleeping
C576,767,4,437259.94212688826,1,1,2,112,Sleeping
C577,371,10,2200654.501504078,1,3,3,133,At Risk
C578,133,6,912358.4891353694,2,2,3,223,At Risk
C579,106,4,71237.92802910673,3,1,1,311,Newbies
C580,127,4,6541.12617685042,2,1,1,211,Sleeping
C581,560,5,844525.7194376364,1,2,3,123,At Risk
C582,58,5,292307.7136640135,3,2,2,322,Champions
C583,356,5,733671.764795223,1,2,3,123,At Risk
C584,27,7,13998.222695700328,3,3,1,331,Sleeping
C585,80,9,1403365.135798835,3,3,3,333,Champions
C586,39,4,154386.94292388932,3,1,1,311,Newbies
C587,46,3,317216.3655853577,3,1,2,312,Newbies
C588,215,8,18933.518501648246,2,3,1,231,At Risk
C589,273,6,422181.2369687833,2,2,2,222,At Risk
C590,806,5,407420.2913756818,1,2,2,122,At Risk
C591,904,6,338480.36664247885,1,2,2,122,At Risk
C592,214,2,5715.861516498197,2,1,1,211,Sleeping
C593,21,7,1395965.211394804,3,3,3,333,Champions
C594,29,5,163559.27470231167,3,2,1,321,Sleeping
C595,265,5,926901.7157433727,2,2,3,223,At Risk
C596,290,6,6867.249175464822,2,2,1,221,At Risk
C597,439,7,513570.6488826825,1,3,2,132,At Risk
C598,454,4,7754.9793863325285,1,1,1,111,Sleeping
C599,262,3,5198.516033773586,2,1,1,211,Sleeping
C600,123,5,157311.4111654935,3,2,1,321,Sleeping
C601,125,6,975778.0764988828,3,2,3,323,Champions
C602,803,4,1910.2315753814441,1,1,1,111,Sleeping
C603,156,3,2925.119575817579,2,1,1,211,Sleeping
C604,194,3,2248.006247458925,2,1,1,211,Sleeping
C605,330,5,711851.5885136523,2,2,3,223,At Risk
C606,278,7,9351.414766644362,2,3,1,231,At Risk
C607,196,9,484510.54642124387,2,3,2,232,At Risk
C608,58,9,961795.2096868844,3,3,3,333,Champions
C609,510,3,346338.7345165386,1,1,2,112,Sleeping
C610,802,5,104866.79159973207,1,2,1,121,At Risk
C611,412,6,318952.40315250534,1,2,2,122,At Risk
C612,453,7,984039.297871254,1,3,3,133,At Risk
C613,78,7,558762.2573308997,3,3,2,332,Champions
C614,356,7,375930.84639144334,1,3,2,132,At Risk
C615,307,5,835492.3737287383,2,2,3,223,At Risk
C616,57,7,9580.584479770638,3,3,1,331,Sleeping
C617,231,7,977634.4958127553,2,3,3,233,At Risk
C618,136,8,344086.4091818114,2,3,2,232,At Risk
C619,116,9,684419.2971601805,3,3,3,333,Champions
C620,508,8,378495.53604439483,1,3,2,132,At Risk
C621,439,4,92396.57894479591,1,1,1,111,Sleeping
C622,30,5,37118.43083874347,3,2,1,321,Sleeping
C623,802,2,284747.20522343356,1,1,2,112,Sleeping
C624,198,8,1437932.835156481,2,3,3,233,At Risk
C625,17,6,726715.8128480277,3,2,3,323,Champions
C626,250,4,413376.4224557745,2,1,2,212,Sleeping
C627,10,11,1771052.2015221082,3,3,3,333,Champions
C628,801,10,865267.110538245,1,3,3,133,At Risk
C629,278,8,1057155.8806314806,2,3,3,233,At Risk
C630,627,7,1336539.650373924,1,3,3,133,At Risk
C631,145,3,188740.44158892962,2,1,1,211,Sleeping
C632,25,2,7304.893917827281,3,1,1,311,Newbies
C633,70,6,633752.0086725769,3,2,2,322,Champions
C634,36,10,1565860.5751455738,3,3,3,333,Champions
C635,212,9,1258963.5933345216,2,3,3,233,At Risk
C636,110,5,7723.793628063679,3,2,1,321,Sleeping
C637,243,7,1028645.7012212577,2,3,3,233,At Risk
C638,431,4,216727.6713618462,1,1,1,111,Sleeping
C639,948,4,677695.0134728546,1,1,3,113,Sleeping
C640,935,3,800976.4304116563,1,1,3,113,Sleeping
C641,167,10,746564.5954297042,2,3,3,233,At Risk
C642,28,4,236708.80232396538,3,1,1,311,Newbies
C643,548,11,2022561.100213481,1,3,3,133,At Risk
C644,187,11,1236972.0859397915,2,3,3,233,At Risk
C645,46,7,629256.7321587412,3,3,2,332,Champions
C646,233,3,5905.04267582213,2,1,1,211,Sleeping
C647,11,3,667579.769170766,3,1,3,313,Newbies
C648,483,3,482158.70849590126,1,1,2,112,Sleeping
C649,308,6,138984.89755694102,2,2,1,221,At Risk
C650,422,4,617775.5478884403,1,1,2,112,Sleeping
C651,686,5,696422.4926575548,1,2,3,123,At Risk
C652,170,6,2197139.4987509744,2,2,3,223,At Risk
C653,197,8,1039075.6558364878,2,3,3,233,At Risk
C654,68,8,4433.558320825288,3,3,1,331,Sleeping
C655,1162,3,196313.66742688854,1,1,1,111,Sleeping
C656,604,6,748178.5886095691,1,2,3,123,At Risk
C657,13,8,838097.120248386,3,3,3,333,Champions
C658,203,11,2380551.1730925865,2,3,3,233,At Risk
C659,438,5,724119.852592994,1,2,3,123,At Risk
C660,119,5,628102.5397770816,3,2,2,322,Champions
C661,72,3,65671.03889971857,3,1,1,311,Newbies
C662,78,10,1580647.4139842559,3,3,3,333,Champions
C663,1067,2,924.135927875622,1,1,1,111,Sleeping
C664,119,4,370254.3455765566,3,1,2,312,Newbies
C665,1162,2,570921.0545264063,1,1,2,112,Sleeping
C666,75,7,504206.7867533493,3,3,2,332,Champions
C667,91,6,448055.10226599366,3,2,2,322,Champions
C668,365,5,88443.6176694115,1,2,1,121,At Risk
C669,194,6,959860.6100256329,2,2,3,223,At Risk
C670,648,4,111210.59372805274,1,1,1,111,Sleeping
C671,398,7,91303.53367823656,1,3,1,131,At Risk
C672,144,9,69969.11652211219,2,3,1,231,At Risk
C673,531,1,180936.8597892391,1,1,1,111,Sleeping
C674,657,6,481080.11012950965,1,2,2,122,At Risk
C675,11,6,12071.45167403957,3,2,1,321,Sleeping
C676,262,6,124492.97747970486,2,2,1,221,At Risk
C677,379,2,3446.293917227722,1,1,1,111,Sleeping
C678,337,5,439274.5182986738,2,2,2,222,At Risk
C679,463,2,211875.2614813642,1,1,1,111,Sleeping
C680,238,7,433151.94738501596,2,3,2,232,At Risk
C681,70,7,1348447.4955651662,3,3,3,333,Champions
C682,234,3,520726.12182071555,2,1,2,212,Sleeping
C683,38,6,884686.2935402659,3,2,3,323,Champions
C684,486,6,362623.56408861233,1,2,2,122,At Risk
C685,41,8,348793.7299517065,3,3,2,332,Champions
C686,493,6,471099.56896833016,1,2,2,122,At Risk
C687,334,5,840840.1035081198,2,2,3,223,At Risk
C688,165,4,502569.6226310252,2,1,2,212,Sleeping
C689,139,6,318224.8022793138,2,2,2,222,At Risk
C690,153,7,1148071.1187940645,2,3,3,233,At Risk
C691,272,4,819351.4732717953,2,1,3,213,Sleeping
C692,442,6,11469.22399367054,1,2,1,121,At Risk
C693,394,3,8946.178720685892,1,1,1,111,Sleeping
C694,131,8,688777.1674925385,2,3,3,233,At Risk
C695,31,6,509688.36925651564,3,2,2,322,Champions
C696,479,7,981037.1446146478,1,3,3,133,At Risk
C697,663,4,10794.54605971908,1,1,1,111,Sleeping
C698,910,4,7015.4753809543745,1,1,1,111,Sleeping
C699,108,6,345577.00971941726,3,2,2,322,Champions
C700,1092,3,7379.761783655436,1,1,1,111,Sleeping
C701,238,7,1090655.235500621,2,3,3,233,At Risk
C702,317,5,72885.0665241524,2,2,1,221,At Risk
C703,102,8,150831.55730246563,3,3,1,331,Sleeping
C704,110,5,73779.22676235506,3,2,1,321,Sleeping
C705,116,2,1979.7943821106157,3,1,1,311,Newbies
C706,444,5,1146063.348013251,1,2,3,123,At Risk
C707,533,7,772296.7133568283,1,3,3,133,At Risk
C708,110,3,468919.4402248368,3,1,2,312,Newbies
C709,20,9,1104322.5068189474,3,3,3,333,Champions
C710,259,6,782681.830860875,2,2,3,223,At Risk
C711,141,4,865600.3931918219,2,1,3,213,Sleeping
C712,76,6,4797.572607512324,3,2,1,321,Sleeping
C713,43,4,209290.74814317748,3,1,1,311,Newbies
C714,18,6,485718.925317151,3,2,2,322,Champions
C715,308,8,436385.7234089832,2,3,2,232,At Risk
C716,327,3,2971.446027056644,2,1,1,211,Sleeping
C717,62,2,139848.05233632433,3,1,1,311,Newbies
C718,485,8,566585.7697474348,1,3,2,132,At Risk
C719,629,4,656632.2374994829,1,1,2,112,Sleeping
C720,271,8,1045899.5362803857,2,3,3,233,At Risk
C721,169,8,491311.781942964,2,3,2,232,At Risk
C722,1042,1,939.4454706124604,1,1,1,111,Sleeping
C723,385,9,1317841.6650800682,1,3,3,133,At Risk
C724,7,5,860512.0420335573,3,2,3,323,Champions
C725,108,3,6481.8017153849,3,1,1,311,Newbies
C726,43,9,2513677.4738335363,3,3,3,333,Champions
C727,154,5,214202.2857237709,2,2,1,221,At Risk
C728,874,2,490866.07354468736,1,1,2,112,Sleeping
C729,509,9,1424857.185171377,1,3,3,133,At Risk
C730,685,5,497358.9052558914,1,2,2,122,At Risk
C731,89,7,571325.9898752004,3,3,2,332,Champions
C732,848,2,459496.88299324474,1,1,2,112,Sleeping
C733,214,6,547542.5301467757,2,2,2,222,At Risk
C734,179,7,235642.5673554978,2,3,1,231,At Risk
C735,231,4,658531.1871252554,2,1,2,212,Sleeping
C736,93,7,268927.9886390483,3,3,1,331,Sleeping
C737,402,5,942162.572563342,1,2,3,123,At Risk
C738,778,3,259817.83375911426,1,1,1,111,Sleeping
C739,379,5,812131.7849489636,1,2,3,123,At Risk
C740,918,5,645254.6594565,1,2,2,122,At Risk
C741,174,7,503678.6279287992,2,3,2,232,At Risk
C742,591,2,1833.8761380625158,1,1,1,111,Sleeping
C743,597,1,210828.04297763412,1,1,1,111,Sleeping
C744,63,7,392185.73625694105,3,3,2,332,Champions
C745,78,6,236639.71249617968,3,2,1,321,Sleeping
C746,98,6,401876.9482208572,3,2,2,322,Champions
C747,479,7,670399.9168814569,1,3,3,133,At Risk
C748,655,5,1518877.604719769,1,2,3,123,At Risk
C749,134,6,825649.6951692958,2,2,3,223,At Risk
C750,163,7,779553.3500174696,2,3,3,233,At Risk
C751,553,4,470944.8717050138,1,1,2,112,Sleeping
C752,244,4,971999.5621355723,2,1,3,213,Sleeping
C753,158,5,9813.272395250546,2,2,1,221,At Risk
C754,294,4,248440.61393291713,2,1,1,211,Sleeping
C755,20,10,520805.60637947195,3,3,2,332,Champions
C756,131,6,318793.962387551,2,2,2,222,At Risk
C757,363,2,116405.34349307475,1,1,1,111,Sleeping
C758,91,8,638923.7345280821,3,3,2,332,Champions
C759,306,8,14224.104550596143,2,3,1,231,At Risk
C760,47,7,45112.264712227145,3,3,1,331,Sleeping
C761,878,1,4747.013350880598,1,1,1,111,Sleeping
C762,100,6,685916.5502477338,3,2,3,323,Champions
C763,981,3,837167.4949304755,1,1,3,113,Sleeping
C764,1210,4,156020.82589623792,1,1,1,111,Sleeping
C765,488,3,327819.5268170592,1,1,2,112,Sleeping
C766,351,4,30841.595855928634,1,1,1,111,Sleeping
C767,401,5,294825.3564265564,1,2,2,122,At Risk
C768,251,7,393539.1082330316,2,3,2,232,At Risk
C769,168,7,570290.3559013802,2,3,2,232,At Risk
C770,288,6,387874.62888220494,2,2,2,222,At Risk
C771,147,4,9499.003543724315,2,1,1,211,Sleeping
C772,1420,1,842.2301607296752,1,1,1,111,Sleeping
C773,681,2,514041.3247624344,1,1,2,112,Sleeping
C774,3,7,771850.3739818245,3,3,3,333,Champions
C775,48,10,126676.61346990932,3,3,1,331,Sleeping
C776,566,9,251842.63958115553,1,3,1,131,At Risk
C777,191,4,791473.1379984457,2,1,3,213,Sleeping
C778,139,9,6115.249627482058,2,3,1,231,At Risk
C779,439,6,418726.6534698426,1,2,2,122,At Risk
C780,405,7,81946.42967181653,1,3,1,131,At Risk
C781,123,7,642305.2953254647,3,3,2,332,Champions
C782,798,4,970548.1220777044,1,1,3,113,Sleeping
C783,42,7,640564.0079080675,3,3,2,332,Champions
C784,280,9,1710350.3166808255,2,3,3,233,At Risk
C785,113,7,813962.9824193142,3,3,3,333,Champions
C786,33,9,942549.5591450441,3,3,3,333,Champions
C787,502,2,630478.874920943,1,1,2,112,Sleeping
C788,2,4,606227.6299011237,3,1,2,312,Newbies
C789,599,5,9735.168844062468,1,2,1,121,At Risk
C790,115,4,303942.43733532866,3,1,2,312,Newbies
C791,12,6,234356.43924813735,3,2,1,321,Sleeping
C792,18,6,721477.8449137475,3,2,3,323,Champions
C793,216,7,1116211.3621338657,2,3,3,233,At Risk
C794,415,2,3645.9453711807473,1,1,1,111,Sleeping
C795,621,5,810667.5507461212,1,2,3,123,At Risk
C796,4,3,421298.2497258571,3,1,2,312,Newbies
C797,70,5,4297.324438698472,3,2,1,321,Sleeping
C798,130,7,722498.5893140181,2,3,3,233,At Risk
C799,103,6,418122.2258130088,3,2,2,322,Champions
C800,564,3,5138.401176262048,1,1,1,111,Sleeping
C801,129,4,315604.0460504715,2,1,2,212,Sleeping
C802,269,6,216233.1093765988,2,2,1,221,At Risk
C803,142,4,218598.4915434196,2,1,1,211,Sleeping
C804,244,6,224494.7151447305,2,2,1,221,At Risk
C805,463,5,361155.0382458093,1,2,2,122,At Risk
C806,372,5,464597.82941947697,1,2,2,122,At Risk
C807,204,9,675344.951016191,2,3,3,233,At Risk
C808,335,4,90295.8108935868,2,1,1,211,Sleeping
C809,134,10,201771.7180548449,2,3,1,231,At Risk
C810,17,6,296482.86407938506,3,2,2,322,Champions
C811,95,8,766072.9458053146,3,3,3,333,Champions
C812,815,4,4190.900991048284,1,1,1,111,Sleeping
C813,752,4,714464.7541814751,1,1,3,113,Sleeping
C814,5,6,649141.2635469569,3,2,2,322,Champions
C815,54,11,668806.8273586422,3,3,3,333,Champions
C816,531,3,415009.57858018123,1,1,2,112,Sleeping
C817,398,3,11981.944351660495,1,1,1,111,Sleeping
C818,130,6,575533.5633586713,2,2,2,222,At Risk
C819,228,5,222417.6485363891,2,2,1,221,At Risk
C820,396,3,515928.93113575166,1,1,2,112,Sleeping
C821,212,3,559889.7778983332,2,1,2,212,Sleeping
C822,211,3,452265.8155587859,2,1,2,212,Sleeping
C823,958,2,717652.2695683404,1,1,3,113,Sleeping
C824,574,5,793693.9166879203,1,2,3,123,At Risk
C825,577,3,576749.4153633999,1,1,2,112,Sleeping
C826,841,3,8731.617875303986,1,1,1,111,Sleeping
C827,255,5,248579.50983233962,2,2,1,221,At Risk
C828,43,10,1890975.3943238377,3,3,3,333,Champions
C829,339,6,609263.3439546075,2,2,2,222,At Risk
C830,661,7,1205490.7101752632,1,3,3,133,At Risk
C831,55,5,852689.270558679,3,2,3,323,Champions
C832,228,7,843827.0356244105,2,3,3,233,At Risk
C833,161,5,8492.026454193461,2,2,1,221,At Risk
C834,373,4,285199.89048402675,1,1,2,112,Sleeping
C835,189,5,146503.4940903241,2,2,1,221,At Risk
C836,90,5,194654.4613340476,3,2,1,321,Sleeping
C837,10,5,129944.73429254846,3,2,1,321,Sleeping
C838,343,4,488750.11560282245,2,1,2,212,Sleeping
C839,95,8,274635.6965183852,3,3,1,331,Sleeping
C840,192,3,559516.3224165876,2,1,2,212,Sleeping
C841,56,9,1806299.5637860217,3,3,3,333,Champions
C842,162,4,25118.42542834802,2,1,1,211,Sleeping
C843,196,6,358202.1207960701,2,2,2,222,At Risk
C844,824,3,402773.05383141746,1,1,2,112,Sleeping
C845,628,5,7861.267255067878,1,2,1,121,At Risk
C846,40,5,607373.0195167367,3,2,2,322,Champions
C847,35,2,9160.370542755572,3,1,1,311,Newbies
C848,91,9,375443.7584619476,3,3,2,332,Champions
C849,188,10,781625.1531494809,2,3,3,233,At Risk
C850,7,5,11751.205251585652,3,2,1,321,Sleeping
C851,96,10,1741618.775579668,3,3,3,333,Champions
C852,262,6,91660.64741285145,2,2,1,221,At Risk
C853,430,7,444055.539271255,1,3,2,132,At Risk
C854,1209,3,289870.47260643286,1,1,2,112,Sleeping
C855,145,8,405992.5975111005,2,3,2,232,At Risk
C856,506,7,1246328.789340468,1,3,3,133,At Risk
C857,977,1,524.3963263783307,1,1,1,111,Sleeping
C858,337,7,912755.9831539725,2,3,3,233,At Risk
C859,51,7,987582.0559226286,3,3,3,333,Champions
C860,290,7,1292286.2494037203,2,3,3,233,At Risk
C861,172,5,10008.51951036129,2,2,1,221,At Risk
C862,710,5,28521.60528091097,1,2,1,121,At Risk
C863,80,7,388620.9288012577,3,3,2,332,Champions
C864,225,6,779785.5610794403,2,2,3,223,At Risk
C865,188,9,952644.6852935234,2,3,3,233,At Risk
C866,195,8,518935.63054724585,2,3,2,232,At Risk
C867,247,8,141271.99491016482,2,3,1,231,At Risk
C868,96,7,1261536.7489260042,3,3,3,333,Champions
C869,67,6,593112.500279171,3,2,2,322,Champions
C870,152,6,496269.23294815235,2,2,2,222,At Risk
C871,46,7,671136.4321774481,3,3,3,333,Champions
C872,126,5,829788.0124465873,2,2,3,223,At Risk
C873,74,3,454658.3898287862,3,1,2,312,Newbies
C874,43,3,164637.47032172003,3,1,1,311,Newbies
C875,89,3,893045.3609573405,3,1,3,313,Newbies
C876,42,14,618950.024278546,3,3,2,332,Champions
C877,45,4,276219.009798216,3,1,2,312,Newbies
C878,858,5,912125.3718543765,1,2,3,123,At Risk
C879,111,14,1654691.973955679,3,3,3,333,Champions
C880,253,4,595303.0029027031,2,1,2,212,Sleeping
C881,796,6,763107.3515839478,1,2,3,123,At Risk
C882,52,9,1117765.036638216,3,3,3,333,Champions
C883,167,6,219255.7243200815,2,2,1,221,At Risk
C884,1210,3,6764.431839506262,1,1,1,111,Sleeping
C885,191,10,1562382.8951490198,2,3,3,233,At Risk
C886,419,3,3680.7724847684276,1,1,1,111,Sleeping
C887,99,5,378191.4186349536,3,2,2,322,Champions
C888,589,5,648650.5573030956,1,2,2,122,At Risk
C889,500,2,70488.75920454664,1,1,1,111,Sleeping
C890,290,4,299783.3509544037,2,1,2,212,Sleeping
C891,50,9,1333646.9795034188,3,3,3,333,Champions
C892,81,7,652352.1866609365,3,3,2,332,Champions
C893,545,3,13753.397642282438,1,1,1,111,Sleeping
C894,68,10,707351.0390610717,3,3,3,333,Champions
C895,41,3,2637.9606670062417,3,1,1,311,Newbies
C896,155,11,750794.3009070803,2,3,3,233,At Risk
C897,226,8,1498932.8158192146,2,3,3,233,At Risk
C898,13,8,1261054.9690641207,3,3,3,333,Champions
C899,506,9,471389.1268618778,1,3,2,132,At Risk
C900,85,5,719248.1049225389,3,2,3,323,Champions
C901,98,9,783746.9064035479,3,3,3,333,Champions
C902,287,3,165799.85944311196,2,1,1,211,Sleeping
C903,50,6,1507789.6064137954,3,2,3,323,Champions
C904,467,7,525378.1526671231,1,3,2,132,At Risk
C905,384,8,1132361.7013079345,1,3,3,133,At Risk
C906,224,6,611770.5335840164,2,2,2,222,At Risk
C907,301,9,849841.5897339745,2,3,3,233,At Risk
C908,1131,2,3720.858612723334,1,1,1,111,Sleeping
C909,42,11,1661904.7485915918,3,3,3,333,Champions
C910,5,2,479241.46967123385,3,1,2,312,Newbies
C911,691,5,599535.5916212169,1,2,2,122,At Risk
C912,668,3,693717.6880613589,1,1,3,113,Sleeping
C913,192,13,1282569.2022528253,2,3,3,233,At Risk
C914,127,7,905209.5905633576,2,3,3,233,At Risk
C915,230,9,1084395.2035101368,2,3,3,233,At Risk
C916,1184,1,2958.74552347963,1,1,1,111,Sleeping
C917,349,8,373024.6423672391,2,3,2,232,At Risk
C918,156,7,852971.6898899064,2,3,3,233,At Risk
C919,481,7,556776.3579185002,1,3,2,132,At Risk
C920,60,8,261516.3079867863,3,3,1,331,Sleeping
C921,515,5,356880.9946737208,1,2,2,122,At Risk
C922,349,9,1125330.8758490789,2,3,3,233,At Risk
C923,146,5,9008.679705480152,2,2,1,221,At Risk
C924,6,8,1692818.7704766837,3,3,3,333,Champions
C925,1123,1,524.3963263783307,1,1,1,111,Sleeping
C926,41,5,561231.6946710593,3,2,2,322,Champions
C927,720,8,451781.96226830536,1,3,2,132,At Risk
C928,282,4,640787.8279232711,2,1,2,212,Sleeping
C929,92,6,677341.2284801318,3,2,3,323,Champions
C930,66,5,934352.3096622911,3,2,3,323,Champions
C931,474,4,224346.13010049815,1,1,1,111,Sleeping
C932,749,6,110230.23439993653,1,2,1,121,At Risk
C933,432,9,400014.84073189803,1,3,2,132,At Risk
C934,112,8,484357.4917557752,3,3,2,332,Champions
C935,124,3,6312.014166167403,3,1,1,311,Newbies
C936,462,7,409659.73928602645,1,3,2,132,At Risk
C937,116,4,66933.15067258467,3,1,1,311,Newbies
C938,47,4,645192.5947428736,3,1,2,312,Newbies
C939,89,6,718902.1469500235,3,2,3,323,Champions
C940,234,8,480795.188074865,2,3,2,232,At Risk
C941,548,6,566322.766586269,1,2,2,122,At Risk
C942,131,10,386707.6068733964,2,3,2,232,At Risk
C943,547,2,390654.73899327114,1,1,2,112,Sleeping
C944,23,7,188122.6703000983,3,3,1,331,Sleeping
C945,45,3,531571.1612758535,3,1,2,312,Newbies
C946,183,2,389222.11182653153,2,1,2,212,Sleeping
C947,9,6,916659.8039445059,3,2,3,323,Champions
C948,279,7,1158883.4809284327,2,3,3,233,At Risk
C949,170,4,2432.724142386341,2,1,1,211,Sleeping
C950,340,7,626688.7063575874,2,3,2,232,At Risk
C951,244,8,966095.8825156471,2,3,3,233,At Risk
C952,1367,2,6179.613278079479,1,1,1,111,Sleeping
C953,983,4,640369.7029998244,1,1,2,112,Sleeping
C954,129,8,674273.4353988532,2,3,3,233,At Risk
C955,85,3,7281.318582823715,3,1,1,311,Newbies
C956,1450,3,427432.0858918337,1,1,2,112,Sleeping
C957,203,9,769643.0553474659,2,3,3,233,At Risk
C958,161,4,11598.985097229566,2,1,1,211,Sleeping
C959,229,6,12393.605246076584,2,2,1,221,At Risk
C960,516,5,29969.04724029509,1,2,1,121,At Risk
C961,505,5,395171.9451803844,1,2,2,122,At Risk
C962,164,8,67134.7395797728,2,3,1,231,At Risk
C963,21,8,182279.0022471542,3,3,1,331,Sleeping
C964,413,5,715304.6597389579,1,2,3,123,At Risk
C965,169,9,467790.0241920309,2,3,2,232,At Risk
C966,648,4,275799.5814367215,1,1,2,112,Sleeping
C967,47,9,572241.3535880445,3,3,2,332,Champions
C968,711,9,1119672.800924812,1,3,3,133,At Risk
C969,884,3,4960.814228267482,1,1,1,111,Sleeping
C970,276,4,233460.07807464665,2,1,1,211,Sleeping
C971,305,6,506372.2114710882,2,2,2,222,At Risk
C972,45,9,473641.1035315292,3,3,2,332,Champions
C973,32,8,1545065.6512797037,3,3,3,333,Champions
C974,140,5,206352.4003715545,2,2,1,221,At Risk
C975,111,9,1067212.6740363068,3,3,3,333,Champions
C976,137,7,445896.8462607392,2,3,2,232,At Risk
C977,81,6,1032043.5471825262,3,2,3,323,Champions
C978,230,3,165314.12706275095,2,1,1,211,Sleeping
C979,32,10,686799.1808824075,3,3,3,333,Champions
C980,1449,3,721225.8679278241,1,1,3,113,Sleeping
C981,464,5,631895.2046945826,1,2,2,122,At Risk
C982,6,5,124864.89350331035,3,2,1,321,Sleeping
C983,45,4,195412.11519107842,3,1,1,311,Newbies
C984,66,8,668643.8513997437,3,3,3,333,Champions
C985,27,3,6248.489245153161,3,1,1,311,Newbies
C986,109,7,11246.59143928988,3,3,1,331,Sleeping
C987,126,8,459214.8224654335,2,3,2,232,At Risk
C988,418,4,645232.802312892,1,1,2,112,Sleeping
C989,620,5,556799.674317559,1,2,2,122,At Risk
C990,3,4,1084697.575393416,3,1,3,313,Newbies
C991,58,5,5663.729524315364,3,2,1,321,Sleeping
C992,188,5,855311.3071710386,2,2,3,223,At Risk
C993,86,5,858626.7040177708,3,2,3,323,Champions
C994,1124,2,1079.9923193787827,1,1,1,111,Sleeping
